STATE/UT                  ,YEAR ,AGE_GROUP ,GENDER ,MURDER ,ROBBERY ,KIDNAPP ,FRAUD ,VIOLENCE
SIKKIM                    ,2007 ,Below 18  ,MALE   ,     1 ,     83 ,      1 ,   14 ,      32
SIKKIM                    ,2007 ,Below 18  ,FEMALE ,     1 ,      1 ,      1 ,    3 ,       1
SIKKIM                    ,2007 ,18 to 60  ,MALE   ,    12 ,    243 ,     18 ,   28 ,      95
SIKKIM                    ,2007 ,18 to 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       4
SIKKIM                    ,2007 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2007 ,Above 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2008 ,Below 18  ,MALE   ,     1 ,     88 ,      1 ,   17 ,      35
SIKKIM                    ,2008 ,Below 18  ,FEMALE ,     1 ,      1 ,      1 ,    3 ,       1
SIKKIM                    ,2008 ,18 to 60  ,MALE   ,    12 ,    256 ,      8 ,   33 ,     103
SIKKIM                    ,2008 ,18 to 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       4
SIKKIM                    ,2008 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2008 ,Above 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2009 ,Below 18  ,MALE   ,     1 ,     57 ,      1 ,    6 ,      36
SIKKIM                    ,2009 ,Below 18  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2009 ,18 to 60  ,MALE   ,    22 ,    165 ,     12 ,   12 ,     107
SIKKIM                    ,2009 ,18 to 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       4
SIKKIM                    ,2009 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2009 ,Above 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2010 ,Below 18  ,MALE   ,     1 ,     48 ,      1 ,    8 ,      23
SIKKIM                    ,2010 ,Below 18  ,FEMALE ,     1 ,      1 ,      1 ,    2 ,       1
SIKKIM                    ,2010 ,18 to 60  ,MALE   ,    19 ,    139 ,     12 ,   16 ,      67
SIKKIM                    ,2010 ,18 to 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       3
SIKKIM                    ,2010 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2010 ,Above 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2011 ,Below 18  ,MALE   ,     1 ,     54 ,      1 ,   13 ,      32
SIKKIM                    ,2011 ,Below 18  ,FEMALE ,     1 ,      1 ,      1 ,    3 ,       1
SIKKIM                    ,2011 ,18 to 60  ,MALE   ,    22 ,    156 ,     20 ,   25 ,      94
SIKKIM                    ,2011 ,18 to 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       4
SIKKIM                    ,2011 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2011 ,Above 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2012 ,Below 18  ,MALE   ,     1 ,     78 ,      1 ,   12 ,      34
SIKKIM                    ,2012 ,Below 18  ,FEMALE ,     1 ,      1 ,      1 ,    2 ,       1
SIKKIM                    ,2012 ,18 to 60  ,MALE   ,     7 ,    228 ,     20 ,   23 ,     100
SIKKIM                    ,2012 ,18 to 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       4
SIKKIM                    ,2012 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
SIKKIM                    ,2012 ,Above 60  ,FEMALE ,     1 ,      1 ,      1 ,    1 ,       1
TAMIL NADU                ,2001 ,Below 18  ,MALE   ,    28 ,   1680 ,     12 ,    1 ,     381
TAMIL NADU                ,2001 ,Below 18  ,MALE   ,     2 ,     27 ,      1 ,    3 ,       4
TAMIL NADU                ,2001 ,18 to 60  ,MALE   ,  1491 ,  38137 ,   1750 , 2271 ,   58280
TAMIL NADU                ,2001 ,18 to 60  ,MALE   ,   133 ,    120 ,    128 ,  209 ,    6768
TAMIL NADU                ,2001 ,Above 60  ,MALE   ,    29 ,    278 ,     13 ,  120 ,    1649
TAMIL NADU                ,2001 ,Above 60  ,MALE   ,     2 ,     27 ,      2 ,    4 ,     171
TAMIL NADU                ,2002 ,Below 18  ,MALE   ,    29 ,   1833 ,     11 ,    1 ,     184
TAMIL NADU                ,2002 ,Below 18  ,FEMALE ,     2 ,     30 ,      1 ,    3 ,       2
TAMIL NADU                ,2002 ,18 to 60  ,MALE   ,  1561 ,  41607 ,   1577 , 2117 ,   28019
TAMIL NADU                ,2002 ,18 to 60  ,FEMALE ,   139 ,    131 ,    115 ,  195 ,    3254
TAMIL NADU                ,2002 ,Above 60  ,MALE   ,    30 ,    304 ,     12 ,  112 ,     793
TAMIL NADU                ,2002 ,Above 60  ,FEMALE ,     2 ,     30 ,      2 ,    4 ,      82
TAMIL NADU                ,2003 ,Below 18  ,MALE   ,    27 ,   1750 ,     10 ,    1 ,     213
TAMIL NADU                ,2003 ,Below 18  ,FEMALE ,     2 ,     29 ,      1 ,    3 ,       2
TAMIL NADU                ,2003 ,18 to 60  ,MALE   ,  1436 ,  39721 ,   1389 , 1984 ,   32508
TAMIL NADU                ,2003 ,18 to 60  ,FEMALE ,   128 ,    125 ,    101 ,  183 ,    3775
TAMIL NADU                ,2003 ,Above 60  ,MALE   ,    28 ,    290 ,     11 ,  105 ,     920
TAMIL NADU                ,2003 ,Above 60  ,FEMALE ,     2 ,     29 ,      2 ,    4 ,      96
TAMIL NADU                ,2004 ,Below 18  ,MALE   ,    25 ,   1660 ,     10 ,    1 ,     213
TAMIL NADU                ,2004 ,Below 18  ,FEMALE ,     2 ,     27 ,      1 ,    3 ,       2
TAMIL NADU                ,2004 ,18 to 60  ,MALE   ,  1335 ,  37691 ,   1436 , 2120 ,   32573
TAMIL NADU                ,2004 ,18 to 60  ,FEMALE ,   119 ,    119 ,    105 ,  195 ,    3783
TAMIL NADU                ,2004 ,Above 60  ,MALE   ,    26 ,    275 ,     11 ,  112 ,     922
TAMIL NADU                ,2004 ,Above 60  ,FEMALE ,     2 ,     27 ,      2 ,    4 ,      96
TAMIL NADU                ,2005 ,Below 18  ,MALE   ,    24 ,   1502 ,     12 ,    1 ,     214
TAMIL NADU                ,2005 ,Below 18  ,FEMALE ,     2 ,     25 ,      1 ,    3 ,       2
TAMIL NADU                ,2005 ,18 to 60  ,MALE   ,  1302 ,  34094 ,   1666 , 2594 ,   32663
TAMIL NADU                ,2005 ,18 to 60  ,FEMALE ,   116 ,    108 ,    121 ,  239 ,    3793
TAMIL NADU                ,2005 ,Above 60  ,MALE   ,    25 ,    249 ,     13 ,  137 ,     925
TAMIL NADU                ,2005 ,Above 60  ,FEMALE ,     2 ,     25 ,      2 ,    5 ,      96
TAMIL NADU                ,2006 ,Below 18  ,MALE   ,    23 ,   1301 ,     10 ,    1 ,     104
TAMIL NADU                ,2006 ,Below 18  ,FEMALE ,     2 ,     21 ,      1 ,    3 ,       1
TAMIL NADU                ,2006 ,18 to 60  ,MALE   ,  1227 ,  29539 ,   1493 , 2071 ,   15887
TAMIL NADU                ,2006 ,18 to 60  ,FEMALE ,   110 ,     93 ,    109 ,  191 ,    1845
TAMIL NADU                ,2006 ,Above 60  ,MALE   ,    24 ,    216 ,     11 ,  109 ,     450
TAMIL NADU                ,2006 ,Above 60  ,FEMALE ,     2 ,     21 ,      2 ,    4 ,      47
TAMIL NADU                ,2007 ,Below 18  ,MALE   ,    28 ,   1284 ,     15 ,    1 ,     130
TAMIL NADU                ,2007 ,Below 18  ,FEMALE ,     2 ,     21 ,      2 ,    3 ,       2
TAMIL NADU                ,2007 ,18 to 60  ,MALE   ,  1474 ,  29147 ,   2176 , 2483 ,   19809
TAMIL NADU                ,2007 ,18 to 60  ,FEMALE ,   132 ,     92 ,    159 ,  229 ,    2301
TAMIL NADU                ,2007 ,Above 60  ,MALE   ,    28 ,    213 ,     16 ,  131 ,     561
TAMIL NADU                ,2007 ,Above 60  ,FEMALE ,     2 ,     21 ,      3 ,    4 ,      58
TAMIL NADU                ,2008 ,Below 18  ,MALE   ,    30 ,   1447 ,     16 ,    1 ,     152
TAMIL NADU                ,2008 ,Below 18  ,FEMALE ,     2 ,     24 ,      2 ,    3 ,       2
TAMIL NADU                ,2008 ,18 to 60  ,MALE   ,  1585 ,  32860 ,   2330 , 2774 ,   23133
TAMIL NADU                ,2008 ,18 to 60  ,FEMALE ,   142 ,    104 ,    170 ,  255 ,    2687
TAMIL NADU                ,2008 ,Above 60  ,MALE   ,    30 ,    240 ,     17 ,  146 ,     655
TAMIL NADU                ,2008 ,Above 60  ,FEMALE ,     3 ,     24 ,      3 ,    5 ,      68
TAMIL NADU                ,2009 ,Below 18  ,MALE   ,    30 ,   1541 ,     16 ,    1 ,     132
TAMIL NADU                ,2009 ,Below 18  ,FEMALE ,     2 ,     25 ,      2 ,    3 ,       2
TAMIL NADU                ,2009 ,18 to 60  ,MALE   ,  1599 ,  34981 ,   2302 , 2726 ,   20146
TAMIL NADU                ,2009 ,18 to 60  ,FEMALE ,   143 ,    111 ,    168 ,  251 ,    2340
TAMIL NADU                ,2009 ,Above 60  ,MALE   ,    31 ,    255 ,     17 ,  144 ,     570
TAMIL NADU                ,2009 ,Above 60  ,FEMALE ,     3 ,     25 ,      3 ,    5 ,      59
TAMIL NADU                ,2010 ,Below 18  ,MALE   ,    32 ,   1495 ,     20 ,    1 ,     153
TAMIL NADU                ,2010 ,Below 18  ,FEMALE ,     2 ,     25 ,      2 ,    4 ,       2
TAMIL NADU                ,2010 ,18 to 60  ,MALE   ,  1692 ,  33935 ,   2926 , 3270 ,   23354
TAMIL NADU                ,2010 ,18 to 60  ,FEMALE ,   151 ,    107 ,    213 ,  301 ,    2712
TAMIL NADU                ,2010 ,Above 60  ,MALE   ,    32 ,    248 ,     22 ,  172 ,     661
TAMIL NADU                ,2010 ,Above 60  ,FEMALE ,     3 ,     25 ,      4 ,    6 ,      69
TAMIL NADU                ,2011 ,Below 18  ,MALE   ,    32 ,   1456 ,     23 ,    1 ,     156
TAMIL NADU                ,2011 ,Below 18  ,FEMALE ,     2 ,     24 ,      2 ,    4 ,       2
TAMIL NADU                ,2011 ,18 to 60  ,MALE   ,  1690 ,  33063 ,   3425 , 3826 ,   23793
TAMIL NADU                ,2011 ,18 to 60  ,FEMALE ,   151 ,    104 ,    249 ,  352 ,    2763
TAMIL NADU                ,2011 ,Above 60  ,MALE   ,    32 ,    241 ,     25 ,  201 ,     674
TAMIL NADU                ,2011 ,Above 60  ,FEMALE ,     3 ,     24 ,      4 ,    6 ,      70
TAMIL NADU                ,2012 ,Below 18  ,MALE   ,    33 ,   1272 ,     23 ,    1 ,     163
TAMIL NADU                ,2012 ,Below 18  ,FEMALE ,     2 ,     21 ,      2 ,    5 ,       2
TAMIL NADU                ,2012 ,18 to 60  ,MALE   ,  1768 ,  28872 ,   3344 , 4179 ,   24868
TAMIL NADU                ,2012 ,18 to 60  ,FEMALE ,   158 ,     91 ,    243 ,  385 ,    2888
TAMIL NADU                ,2012 ,Above 60  ,MALE   ,    34 ,    211 ,     25 ,  220 ,     704
TAMIL NADU                ,2012 ,Above 60  ,FEMALE ,     3 ,     21 ,      4 ,    7 ,      73
TRIPURA                   ,2001 ,Below 18  ,FEMALE ,     3 ,     17 ,      3 ,    1 ,      16
TRIPURA                   ,2001 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       5
TRIPURA                   ,2001 ,18 to 60  ,FEMALE ,   222 ,    789 ,    115 ,   26 ,     711
TRIPURA                   ,2001 ,18 to 60  ,MALE   ,    12 ,      1 ,     10 ,    1 ,      94
TRIPURA                   ,2001 ,Above 60  ,FEMALE ,     5 ,      1 ,      1 ,    1 ,      11
TRIPURA                   ,2001 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       1
TRIPURA                   ,2002 ,Below 18  ,MALE   ,     3 ,     18 ,      6 ,    1 ,      27
TRIPURA                   ,2002 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       8
TRIPURA                   ,2002 ,18 to 60  ,MALE   ,   187 ,    800 ,    230 ,   38 ,    1188
TRIPURA                   ,2002 ,18 to 60  ,MALE   ,    10 ,      1 ,     20 ,    2 ,     157
TRIPURA                   ,2002 ,Above 60  ,MALE   ,     4 ,      1 ,      2 ,    1 ,      17
TRIPURA                   ,2002 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
TRIPURA                   ,2003 ,Below 18  ,MALE   ,     4 ,     18 ,      7 ,    1 ,      31
TRIPURA                   ,2003 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       9
TRIPURA                   ,2003 ,18 to 60  ,MALE   ,   235 ,    807 ,    262 ,   30 ,    1375
TRIPURA                   ,2003 ,18 to 60  ,MALE   ,    13 ,      1 ,     23 ,    2 ,     182
TRIPURA                   ,2003 ,Above 60  ,MALE   ,     5 ,      1 ,      3 ,    1 ,      20
TRIPURA                   ,2003 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
TRIPURA                   ,2004 ,Below 18  ,MALE   ,     3 ,     16 ,      5 ,    1 ,      23
TRIPURA                   ,2004 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       7
TRIPURA                   ,2004 ,18 to 60  ,MALE   ,   175 ,    744 ,    178 ,   61 ,    1021
TRIPURA                   ,2004 ,18 to 60  ,MALE   ,    10 ,      1 ,     16 ,    3 ,     135
TRIPURA                   ,2004 ,Above 60  ,MALE   ,     4 ,      1 ,      2 ,    1 ,      15
TRIPURA                   ,2004 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
TRIPURA                   ,2005 ,Below 18  ,MALE   ,     2 ,     19 ,      4 ,    1 ,      22
TRIPURA                   ,2005 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       6
TRIPURA                   ,2005 ,18 to 60  ,MALE   ,   113 ,    885 ,    153 ,  103 ,     982
TRIPURA                   ,2005 ,18 to 60  ,MALE   ,     6 ,      1 ,     13 ,    4 ,     130
TRIPURA                   ,2005 ,Above 60  ,MALE   ,     3 ,      1 ,      2 ,    1 ,      14
TRIPURA                   ,2005 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
TRIPURA                   ,2006 ,Below 18  ,MALE   ,     2 ,     23 ,      5 ,    1 ,      24
TRIPURA                   ,2006 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       7
TRIPURA                   ,2006 ,18 to 60  ,MALE   ,   143 ,   1033 ,    189 ,  114 ,    1052
TRIPURA                   ,2006 ,18 to 60  ,MALE   ,     8 ,      1 ,     17 ,    5 ,     139
TRIPURA                   ,2006 ,Above 60  ,MALE   ,     3 ,      1 ,      2 ,    2 ,      15
TRIPURA                   ,2006 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
TRIPURA                   ,2007 ,Below 18  ,MALE   ,     2 ,     23 ,      5 ,    1 ,      27
TRIPURA                   ,2007 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       7
TRIPURA                   ,2007 ,18 to 60  ,MALE   ,   130 ,   1071 ,    203 ,  131 ,    1171
TRIPURA                   ,2007 ,18 to 60  ,MALE   ,     7 ,      1 ,     18 ,    5 ,     155
TRIPURA                   ,2007 ,Above 60  ,MALE   ,     3 ,      1 ,      2 ,    2 ,      17
TRIPURA                   ,2007 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       2
TRIPURA                   ,2008 ,Below 18  ,MALE   ,     2 ,     28 ,      7 ,    1 ,      43
TRIPURA                   ,2008 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,      12
TRIPURA                   ,2008 ,18 to 60  ,MALE   ,   145 ,   1297 ,    262 ,  151 ,    1907
TRIPURA                   ,2008 ,18 to 60  ,MALE   ,     8 ,      1 ,     23 ,    6 ,     252
TRIPURA                   ,2008 ,Above 60  ,MALE   ,     3 ,      1 ,      3 ,    2 ,      27
TRIPURA                   ,2008 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       3
TRIPURA                   ,2009 ,Below 18  ,MALE   ,     2 ,     25 ,      6 ,    1 ,      47
TRIPURA                   ,2009 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,      13
TRIPURA                   ,2009 ,18 to 60  ,MALE   ,   125 ,   1121 ,    217 ,  175 ,    2084
TRIPURA                   ,2009 ,18 to 60  ,MALE   ,     7 ,      1 ,     19 ,    7 ,     276
TRIPURA                   ,2009 ,Above 60  ,MALE   ,     3 ,      1 ,      2 ,    2 ,      30
TRIPURA                   ,2009 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       3
TRIPURA                   ,2010 ,Below 18  ,MALE   ,     2 ,     26 ,      5 ,    1 ,      50
TRIPURA                   ,2010 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,      14
TRIPURA                   ,2010 ,18 to 60  ,MALE   ,   146 ,   1191 ,    205 ,  174 ,    2210
TRIPURA                   ,2010 ,18 to 60  ,MALE   ,     8 ,      1 ,     18 ,    7 ,     292
TRIPURA                   ,2010 ,Above 60  ,MALE   ,     3 ,      1 ,      2 ,    2 ,      32
TRIPURA                   ,2010 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       3
TRIPURA                   ,2011 ,Below 18  ,MALE   ,     2 ,     27 ,      7 ,    1 ,      58
TRIPURA                   ,2011 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,      16
TRIPURA                   ,2011 ,18 to 60  ,MALE   ,   151 ,   1250 ,    276 ,  155 ,    2577
TRIPURA                   ,2011 ,18 to 60  ,MALE   ,     8 ,      1 ,     24 ,    6 ,     341
TRIPURA                   ,2011 ,Above 60  ,MALE   ,     3 ,      1 ,      3 ,    2 ,      37
TRIPURA                   ,2011 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
TRIPURA                   ,2012 ,Below 18  ,MALE   ,     2 ,     31 ,      6 ,    1 ,      63
TRIPURA                   ,2012 ,Below 18  ,MALE   ,     1 ,      1 ,      1 ,    1 ,      17
TRIPURA                   ,2012 ,18 to 60  ,MALE   ,   117 ,   1406 ,    250 ,  154 ,    2776
TRIPURA                   ,2012 ,18 to 60  ,MALE   ,     7 ,      1 ,     22 ,    6 ,     367
TRIPURA                   ,2012 ,Above 60  ,MALE   ,     3 ,      1 ,      2 ,    2 ,      40
TRIPURA                   ,2012 ,Above 60  ,MALE   ,     1 ,      1 ,      1 ,    1 ,       4
UTTAR PRADESH             ,2001 ,Below 18  ,FEMALE ,    73 ,    606 ,     27 ,    3 ,      22
UTTAR PRADESH             ,2001 ,Below 18  ,MALE   ,     3 ,     46 ,      2 ,    9 ,       4
UTTAR PRADESH             ,2001 ,18 to 60  ,FEMALE ,  8520 ,  66506 ,   7019 , 8804 ,   32194
UTTAR PRADESH             ,2001 ,18 to 60  ,MALE   ,   147 ,     46 ,    152 ,   37 ,    2614
UTTAR PRADESH             ,2001 ,Above 60  ,FEMALE ,    46 ,     53 ,     12 ,   97 ,     513
UTTAR PRADESH             ,2001 ,Above 60  ,MALE   ,     4 ,     46 ,     15 ,    9 ,      51
UTTAR PRADESH             ,2002 ,Below 18  ,FEMALE ,    67 ,    491 ,     22 ,    3 ,      16
UTTAR PRADESH             ,2002 ,Below 18  ,MALE   ,     3 ,     37 ,      1 ,    8 ,       3
UTTAR PRADESH             ,2002 ,18 to 60  ,FEMALE ,  7823 ,  53824 ,   5577 , 7771 ,   24240
UTTAR PRADESH             ,2002 ,18 to 60  ,MALE   ,   135 ,     37 ,    121 ,   33 ,    1968
UTTAR PRADESH             ,2002 ,Above 60  ,FEMALE ,    42 ,     43 ,     10 ,   86 ,     386
UTTAR PRADESH             ,2002 ,Above 60  ,MALE   ,     3 ,     37 ,     12 ,    8 ,      39
UTTAR PRADESH             ,2003 ,Below 18  ,FEMALE ,    57 ,    342 ,     14 ,    2 ,       9
UTTAR PRADESH             ,2003 ,Below 18  ,MALE   ,     2 ,     26 ,      1 ,    5 ,       2
UTTAR PRADESH             ,2003 ,18 to 60  ,FEMALE ,  6603 ,  37453 ,   3609 , 4809 ,   12493
UTTAR PRADESH             ,2003 ,18 to 60  ,MALE   ,   114 ,     26 ,     78 ,   21 ,    1015
UTTAR PRADESH             ,2003 ,Above 60  ,FEMALE ,    36 ,     30 ,      6 ,   53 ,     199
UTTAR PRADESH             ,2003 ,Above 60  ,MALE   ,     3 ,     26 ,      8 ,    5 ,      20
UTTAR PRADESH             ,2004 ,Below 18  ,FEMALE ,    63 ,    481 ,     21 ,    2 ,      14
UTTAR PRADESH             ,2004 ,Below 18  ,MALE   ,     3 ,     36 ,      1 ,    7 ,       3
UTTAR PRADESH             ,2004 ,18 to 60  ,FEMALE ,  7333 ,  52809 ,   5512 , 6647 ,   20038
UTTAR PRADESH             ,2004 ,18 to 60  ,MALE   ,   127 ,     36 ,    119 ,   28 ,    1627
UTTAR PRADESH             ,2004 ,Above 60  ,FEMALE ,    39 ,     42 ,     10 ,   74 ,     319
UTTAR PRADESH             ,2004 ,Above 60  ,MALE   ,     3 ,     36 ,     12 ,    7 ,      32
UTTAR PRADESH             ,2005 ,Below 18  ,FEMALE ,    60 ,    436 ,     20 ,    2 ,      13
UTTAR PRADESH             ,2005 ,Below 18  ,MALE   ,     3 ,     33 ,      1 ,    7 ,       3
UTTAR PRADESH             ,2005 ,18 to 60  ,FEMALE ,  7012 ,  47809 ,   5074 , 7230 ,   18779
UTTAR PRADESH             ,2005 ,18 to 60  ,MALE   ,   121 ,     33 ,    110 ,   31 ,    1525
UTTAR PRADESH             ,2005 ,Above 60  ,FEMALE ,    38 ,     38 ,      9 ,   80 ,     299
UTTAR PRADESH             ,2005 ,Above 60  ,MALE   ,     3 ,     33 ,     11 ,    7 ,      30
UTTAR PRADESH             ,2006 ,Below 18  ,FEMALE ,    59 ,    431 ,     22 ,    3 ,      13
UTTAR PRADESH             ,2006 ,Below 18  ,MALE   ,     3 ,     33 ,      2 ,    8 ,       3
UTTAR PRADESH             ,2006 ,18 to 60  ,FEMALE ,  6810 ,  47246 ,   5714 , 7809 ,   19543
UTTAR PRADESH             ,2006 ,18 to 60  ,MALE   ,   118 ,     33 ,    124 ,   33 ,    1587
UTTAR PRADESH             ,2006 ,Above 60  ,FEMALE ,    37 ,     38 ,     10 ,   86 ,     311
UTTAR PRADESH             ,2006 ,Above 60  ,MALE   ,     3 ,     33 ,     12 ,    8 ,      31
UTTAR PRADESH             ,2007 ,Below 18  ,FEMALE ,    55 ,    481 ,     29 ,    4 ,      16
UTTAR PRADESH             ,2007 ,Below 18  ,MALE   ,     2 ,     36 ,      2 ,   12 ,       3
